GeneMANIA Results
Plugin Version	3.2.1 (20130510-1552)
Data Version	custom
Report Generated	Mon Jul 10 17:26:18 EDT 2017

Gene	Score	Description
TCGA-B0-5713	TCGA-BP-5189	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CJ-4918	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CJ-4920	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CJ-5677	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CJ-5679	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CJ-6033	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CZ-5455	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CZ-5461	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CZ-5462	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CZ-5467	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CZ-5468	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CZ-5469	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-B0-5713	TCGA-CZ-5987	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-4691	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-4813	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-4814	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-4819	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-4841	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-4843	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-4852	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-5092	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-5094	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-5095	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-5099	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-5109	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-B0-5694	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-BP-5010	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-BP-5173	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-BP-5189	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CJ-4918	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CJ-4920	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CJ-5679	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CJ-6033	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CZ-5455	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CZ-5461	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CZ-5467	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CZ-5468	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CZ-5469	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-4770	TCGA-CZ-5987	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-4691	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-4813	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-4814	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-4819	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-4841	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-4843	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-4852	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-5092	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-5094	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-5095	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-5099	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-5109	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-B0-5694	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-BP-5173	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-BP-5189	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-CJ-4918	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-CJ-6033	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-CZ-5461	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-CZ-5468	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5010	TCGA-CZ-5987	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-4691	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-4813	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-4814	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-4819	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-4841	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-5092	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-5095	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-5099	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-5109	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-B0-5694	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5173	TCGA-CZ-5461	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4691	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4810	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4811	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4813	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4814	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4819	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4823	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4841	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4843	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4844	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-4852	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-5092	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-5094	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-5095	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-5099	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-5109	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-5694	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-B0-5713	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-BP-4770	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-BP-5010	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-BP-5173	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-BP-5189	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-4907	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-4918	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-4920	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-5677	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-5679	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CJ-6033	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CZ-5455	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CZ-5461	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CZ-5462	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CZ-5467	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CZ-5468	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CZ-5469	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5176	TCGA-CZ-5987	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4691	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4810	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4811	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4813	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4814	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4819	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4823	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4827	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4841	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4843	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4844	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-4852	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5092	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5094	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5095	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5099	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5109	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5694	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5698	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5705	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-B0-5713	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-BP-4770	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-BP-5010	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-BP-5173	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-BP-5176	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-BP-5189	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-4907	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-4918	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-4920	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-5677	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-5679	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CJ-6033	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CW-5581	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CZ-5455	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CZ-5461	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CZ-5462	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CZ-5467	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CZ-5468	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CZ-5469	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5180	TCGA-CZ-5987	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-4691	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-4813	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-4814	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-4819	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-4841	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-4843	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-4852	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-5092	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-5094	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-5095	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-5099	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-5109	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-B0-5694	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-BP-5173	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-CJ-6033	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-CZ-5461	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-BP-5189	TCGA-CZ-5468	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4691	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4700	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4810	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4811	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4813	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4814	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4815	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4816	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4817	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4819	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4823	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4827	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4841	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4842	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4843	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4844	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4847	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4849	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-4852	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5092	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5094	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5095	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5099	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5100	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5102	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5109	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5694	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5698	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5705	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-B0-5713	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-BP-4770	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-BP-5010	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-BP-5173	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-BP-5176	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-BP-5180	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-BP-5189	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-4902	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-4907	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-4912	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-4918	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-4920	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-5672	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-5677	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-5678	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-5679	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
TCGA-CJ-4882	TCGA-CJ-5680	0.06775618327905304	dummy_group	MUT_ION_CHANNEL_TRANSPORT_cont
